,medicine_id,medicine_name,medicine_supplier,stock
620,139020,Bupropion / naltrexone,AmerisourceBergen,175
621,171796,Strattera,CARDINAL,171
622,146014,Singulair,CARDINAL,187
623,117095,Macrobid,AmerisourceBergen,165
624,164414,Brovana,AmerisourceBergen,161
625,171505,Sertraline,CARDINAL,9
626,113026,Exenatide,AmerisourceBergen,62
627,141760,Etonogestrel,AmerisourceBergen,78
628,164132,Adderall XR,AmerisourceBergen,34
629,167941,Zoloft,McKesson,68
630,125647,Rozerem,CARDINAL,98
631,120681,Tri-Sprintec,CARDINAL,107
632,119961,Paxil,McKesson,125
633,151063,Microgestin Fe 1 / 20,McKesson,110
634,151271,Skyla,CARDINAL,66
635,120904,Bupropion / naltrexone,AmerisourceBergen,181
636,177813,Wellbutrin,AmerisourceBergen,81
637,179549,Bupropion,McKesson,60
638,178275,Lo Loestrin Fe,McKesson,187
639,123238,Skyla,McKesson,195
640,125605,Bromfed DM,McKesson,82
641,190881,Pramipexole,McKesson,98
642,158769,Klonopin,McKesson,1
643,188724,Levonorgestrel,McKesson,20
644,127475,Bupropion / naltrexone,CARDINAL,127
645,180386,Ortho Micronor,CARDINAL,99
646,182075,Escitalopram,McKesson,4
647,146781,Lamictal,AmerisourceBergen,169
648,186898,Bevacizumab,McKesson,19
649,127318,Cholestyramine,CARDINAL,91
650,161377,Cefdinir,McKesson,133
651,183471,Drospirenone / ethinyl estradiol,McKesson,155
652,107463,Ethinyl estradiol / etonogestrel,McKesson,8
653,127207,Nexplanon,CARDINAL,117
654,130400,Zoloft,CARDINAL,147
655,155969,Wellbutrin,AmerisourceBergen,25
656,100649,Levonorgestrel,CARDINAL,112
657,128381,Risperidone,McKesson,175
658,193756,Viibryd,AmerisourceBergen,61
659,189096,Orthovisc,CARDINAL,83
660,148879,Diazepam,CARDINAL,5
661,152295,Meclizine,McKesson,155
662,138542,Junel Fe 1.5 / 30,CARDINAL,141
663,176090,Tri-Sprintec,CARDINAL,153
664,174153,Lamotrigine,McKesson,191
665,187324,Bactrim,AmerisourceBergen,97
666,115994,Ethinyl estradiol / norgestimate,McKesson,137
667,179190,Effexor XR,McKesson,135
668,141635,Acetaminophen / hydrocodone,McKesson,144
669,138165,Jublia,McKesson,6
670,159442,Cyclosporine,McKesson,42
671,199323,Implanon,CARDINAL,173
672,198159,Vortioxetine,McKesson,172
673,177629,Duloxetine,AmerisourceBergen,72
674,159163,Budeprion SR,McKesson,119
675,154297,Azithromycin,McKesson,56
676,140522,Dulaglutide,AmerisourceBergen,39
677,118193,Levaquin,CARDINAL,148
678,120131,Microgestin 1 / 20,McKesson,30
679,191122,Gabapentin,AmerisourceBergen,107
680,148244,Mirapex,CARDINAL,84
681,133987,Restoril,McKesson,36
682,199705,Xanax,CARDINAL,4
683,141790,Nuvigil,CARDINAL,94
684,169623,Ortho Tri-Cyclen,McKesson,183
685,137274,Etonogestrel,McKesson,161
686,173150,Venlafaxine,McKesson,11
687,167282,Gabapentin,McKesson,167
688,119586,Clonazepam,McKesson,14
689,165310,Eszopiclone,AmerisourceBergen,174
690,181909,Bupropion,AmerisourceBergen,156
691,194398,Seasonique,CARDINAL,186
692,163726,Acetaminophen / hydrocodone,CARDINAL,132
693,151832,Desogestrel / ethinyl estradiol,McKesson,158
694,178301,BuSpar,McKesson,22
695,168075,Pseudoephedrine,AmerisourceBergen,165
696,196477,Rosuvastatin,AmerisourceBergen,97
697,101174,Belviq,McKesson,153
698,163790,Duloxetine,CARDINAL,108
699,125596,Ethinyl estradiol / norethindrone,McKesson,11
700,182354,Duloxetine,McKesson,138
701,157836,Gabapentin,CARDINAL,169
702,100810,Lysteda,AmerisourceBergen,127
703,115879,Drospirenone / ethinyl estradiol / levomefolate calcium,AmerisourceBergen,71
704,189102,Saxenda,AmerisourceBergen,53
705,182252,Seroquel,McKesson,23
706,175357,Pristiq,CARDINAL,77
707,142271,Trazodone,McKesson,189
708,151372,Medroxyprogesterone,AmerisourceBergen,77
709,125437,Insulin lispro,McKesson,82
710,130440,Liraglutide,McKesson,102
711,123709,Liraglutide,AmerisourceBergen,188
712,138034,Loratadine / pseudoephedrine,McKesson,149
713,151782,Propofol,McKesson,134
714,160553,Relistor,CARDINAL,152
715,181709,Ethinyl estradiol / norgestimate,McKesson,120
716,157901,Plavix,McKesson,103
717,154287,Citric acid / magnesium oxide / sodium picosulfate,McKesson,73
718,141086,Elocon,McKesson,143
719,157669,Lo Loestrin Fe,CARDINAL,18
720,139580,Gabapentin,McKesson,161
721,192769,Phentermine,McKesson,42
722,193222,Methylphenidate,AmerisourceBergen,93
723,192852,Etonogestrel,McKesson,148
724,191714,Quetiapine,AmerisourceBergen,41
725,108711,Tramadol,CARDINAL,44
726,176934,Pregabalin,McKesson,144
727,119979,Magnesium sulfate / potassium sulfate / sodium sulfate,AmerisourceBergen,117
728,191533,Quetiapine,CARDINAL,199
729,100532,Nuvigil,AmerisourceBergen,21
730,166342,Qsymia,McKesson,53
731,179342,Dulcolax,CARDINAL,9
732,181946,Phentermine / topiramate,AmerisourceBergen,33
733,157206,Tecfidera,AmerisourceBergen,115
734,184885,Finasteride,AmerisourceBergen,111
735,163732,Phentermine,AmerisourceBergen,100
736,191842,NuvaRing,CARDINAL,62
737,170156,Copper,McKesson,111
738,169197,Mirena,AmerisourceBergen,48
739,128629,Azithromycin,AmerisourceBergen,135
740,126747,Relpax,McKesson,182
741,147597,Copper,McKesson,165
742,156134,Singulair,AmerisourceBergen,69
743,169649,Paroxetine,AmerisourceBergen,153
744,102033,Cutivate,McKesson,144
745,121707,Liraglutide,CARDINAL,114
746,127265,Aripiprazole,AmerisourceBergen,150
747,159306,Citalopram,CARDINAL,132
748,158560,Teriflunomide,CARDINAL,66
749,187328,Levonorgestrel,CARDINAL,51
750,138096,Sertraline,AmerisourceBergen,181
751,116450,Viibryd,AmerisourceBergen,66
752,147263,Implanon,CARDINAL,78
753,146720,Lamictal,CARDINAL,55
754,111121,Doxycycline,McKesson,117
755,152752,Lexapro,CARDINAL,158
756,197582,Prozac,AmerisourceBergen,32
757,196391,Dexmethylphenidate,McKesson,173
758,198581,Sertraline,CARDINAL,2
759,109684,Meloxicam,AmerisourceBergen,103
760,182151,Aptensio XR,AmerisourceBergen,74
761,111340,Azathioprine,CARDINAL,143
762,193207,Effexor,McKesson,187
763,165932,Skyla,McKesson,32
764,167425,Varenicline,McKesson,4
765,179303,Etonogestrel,McKesson,15
766,165892,Eletriptan,CARDINAL,90
767,107953,Effexor XR,AmerisourceBergen,152
768,165085,Levonorgestrel,McKesson,176
769,189044,VESIcare,McKesson,150
770,195796,Linaclotide,AmerisourceBergen,22
771,141090,Aviane,CARDINAL,187
772,142569,Amitriptyline,AmerisourceBergen,189
773,135531,Rizatriptan,McKesson,148
774,174398,Depo-Provera,CARDINAL,19
775,131864,Dienogest / estradiol,McKesson,17
776,160375,Phentermine,McKesson,94
777,173288,Atomoxetine,CARDINAL,196
778,140049,Lutera,McKesson,127
779,165038,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,53
780,172041,Aluminum chloride hexahydrate,CARDINAL,166
781,160351,Lexapro,AmerisourceBergen,134
782,180671,Magnesium sulfate / potassium sulfate / sodium sulfate,CARDINAL,176
783,130596,Zyclara,McKesson,193
784,167909,Medroxyprogesterone,CARDINAL,46
785,113222,Klonopin,AmerisourceBergen,185
786,121001,Azithromycin,CARDINAL,29
787,112841,Sprintec,McKesson,52
788,151927,Levonorgestrel,CARDINAL,172
789,129714,Vardenafil,McKesson,139
790,180335,Apremilast,AmerisourceBergen,182
791,116477,Ethinyl estradiol / norgestimate,AmerisourceBergen,151
792,191938,Saxenda,McKesson,6
793,144812,Bactrim,AmerisourceBergen,96
794,114254,Lurasidone,AmerisourceBergen,42
795,186061,Sertraline,CARDINAL,47
796,129392,Lysteda,CARDINAL,162
797,181957,Zoloft,McKesson,52
798,104961,Ethinyl estradiol / levonorgestrel,McKesson,187
799,134410,Tioconazole,CARDINAL,40
800,124322,TriNessa,McKesson,51
801,117675,Oxycodone,AmerisourceBergen,155
802,192457,Acetaminophen / butalbital / caffeine,McKesson,79
803,154905,Campral,CARDINAL,36
804,177278,Lipitor,CARDINAL,162
805,130587,Nortriptyline,CARDINAL,130
806,108356,Topiramate,CARDINAL,104
807,185453,Tri-Previfem,CARDINAL,151
808,113072,Isotretinoin,CARDINAL,166
809,118642,Propofol,AmerisourceBergen,163
810,152248,Levonorgestrel,CARDINAL,76
811,173448,Levetiracetam,AmerisourceBergen,96
812,191447,Levonorgestrel,AmerisourceBergen,155
813,146172,Saxenda,McKesson,13
814,152514,Ethinyl estradiol / norethindrone,AmerisourceBergen,148
815,175220,Acetaminophen / hydrocodone,McKesson,82
816,177951,Effexor XR,AmerisourceBergen,190
817,141850,Xanax,McKesson,151
818,101337,Ethinyl estradiol / norgestimate,McKesson,87
819,157834,Belviq,CARDINAL,55
820,117071,Portia,CARDINAL,121
821,183897,Saxenda,McKesson,174
822,113628,OxyContin,CARDINAL,133
823,185997,AndroGel,AmerisourceBergen,176
824,110327,Ethinyl estradiol / levonorgestrel,CARDINAL,183
825,171461,Lexapro,CARDINAL,63
826,120907,Intelence,McKesson,119
827,183359,Duloxetine,McKesson,102
828,147284,Savella,AmerisourceBergen,90
829,102468,Implanon,AmerisourceBergen,178
830,130668,Nuvigil,CARDINAL,18
831,175346,Ethinyl estradiol / ethynodiol,AmerisourceBergen,147
832,137360,Desvenlafaxine,AmerisourceBergen,36
833,175040,Campral,McKesson,181
834,166084,Pentasa,AmerisourceBergen,39
835,197652,Venlafaxine,AmerisourceBergen,181
836,113331,Cyred,CARDINAL,200
837,136030,Natalizumab,CARDINAL,149
838,166026,Seroquel XR,McKesson,29
839,159330,Lotrel,AmerisourceBergen,148
840,132672,Percocet,AmerisourceBergen,5
841,107587,Synthroid,CARDINAL,198
842,125733,Doxycycline,CARDINAL,110
843,162914,Suprep Bowel Prep Kit,McKesson,96
844,183738,Amlodipine,CARDINAL,156
845,131308,Acetaminophen / hydrocodone,McKesson,65
846,100639,Zoloft,AmerisourceBergen,69
847,189181,Promethazine,AmerisourceBergen,78
848,100324,Skyla,CARDINAL,3
849,188591,Drospirenone / ethinyl estradiol,AmerisourceBergen,76
850,192084,Olanzapine,McKesson,188
851,179821,Belsomra,CARDINAL,172
852,125685,Clonazepam,McKesson,142
853,161376,Ethinyl estradiol / norelgestromin,AmerisourceBergen,79
854,178103,Sertraline,CARDINAL,72
855,106001,Focalin XR,McKesson,34
856,193692,Etonogestrel,CARDINAL,20
857,111412,Abilify,CARDINAL,115
858,146450,Portia,AmerisourceBergen,79
859,109229,Lipitor,AmerisourceBergen,97
860,170947,Tylenol with Codeine #3,McKesson,191
861,191860,Azithromycin,McKesson,169
862,170531,Magnesium sulfate / potassium sulfate / sodium sulfate,AmerisourceBergen,43
863,116009,Ethinyl estradiol / norgestrel,AmerisourceBergen,126
864,143685,Fluoxetine,AmerisourceBergen,128
865,112546,Synvisc-One,AmerisourceBergen,82
866,131669,Amitriptyline,CARDINAL,93
867,112369,Mirtazapine,AmerisourceBergen,108
868,162658,Tretinoin,CARDINAL,87
869,137567,Depakote ER,McKesson,71
870,186776,Adipex-P,CARDINAL,138
871,168208,Mononessa,CARDINAL,9
872,142207,Bupropion / naltrexone,McKesson,127
873,117149,Harvoni,McKesson,121
874,198643,Trintellix,AmerisourceBergen,50
875,146736,Vilazodone,AmerisourceBergen,97
876,163062,Duloxetine,McKesson,71
877,153879,Tramadol,AmerisourceBergen,105
878,186646,Carvedilol,McKesson,38
879,119622,Rituxan,AmerisourceBergen,77
880,174890,Nexplanon,McKesson,22
881,157245,Acetaminophen / oxycodone,AmerisourceBergen,104
882,154734,Fluorouracil,AmerisourceBergen,175
883,100230,Cambia,McKesson,200
884,143171,Pneumococcal 13-valent vaccine,CARDINAL,125
885,177188,Depo-Provera,McKesson,104
886,107026,Cytomel,AmerisourceBergen,100
887,195407,Ethinyl estradiol / norethindrone,CARDINAL,193
888,172685,Reglan,AmerisourceBergen,4
889,115865,Ambien,McKesson,53
890,107149,Nexplanon,AmerisourceBergen,156
891,188877,Diclofenac,CARDINAL,45
892,134499,Sertraline,McKesson,191
893,180217,Skyla,AmerisourceBergen,149
894,194264,Ethinyl estradiol / norethindrone,AmerisourceBergen,178
895,124294,Acetaminophen / oxycodone,CARDINAL,28
896,141424,Enbrel,McKesson,194
897,160874,Desogestrel / ethinyl estradiol,CARDINAL,120
898,155491,Ethinyl estradiol / levonorgestrel,McKesson,30
899,160744,Minocycline,McKesson,75
900,183219,Cefdinir,CARDINAL,138
901,157542,Nexplanon,CARDINAL,6
902,185689,Fluorouracil,McKesson,72
903,190982,Bactrim,CARDINAL,174
904,128809,Levonorgestrel,McKesson,42
905,117701,Linzess,McKesson,34
906,196931,Lorcaserin,McKesson,194
907,119292,Monistat 7,AmerisourceBergen,121
908,122936,Prednisone,AmerisourceBergen,72
909,194599,Hydromorphone,AmerisourceBergen,67
910,135779,Ledipasvir / sofosbuvir,McKesson,63
911,138922,Niacin,McKesson,161
912,103028,Aluminum chloride hexahydrate,AmerisourceBergen,42
913,186014,Niacin,AmerisourceBergen,101
914,129866,Spiriva,McKesson,15
915,180104,Nortriptyline,McKesson,10
916,132693,Vilazodone,CARDINAL,45
917,153925,Phentermine,McKesson,15
918,168213,Abilify,CARDINAL,9
919,145739,Depakote,AmerisourceBergen,33
920,183735,Oxycodone,McKesson,93
921,142003,Crestor,CARDINAL,29
922,130225,Ortho Tri-Cyclen,AmerisourceBergen,13
923,100051,Alprazolam,McKesson,172
924,153570,Benzoyl peroxide / clindamycin,McKesson,5
925,189253,Ondansetron,AmerisourceBergen,53
926,166672,Aspirin / carisoprodol,CARDINAL,147
927,142500,Venlafaxine,McKesson,137
928,180505,Drospirenone / ethinyl estradiol,CARDINAL,13
929,121408,Gianvi,AmerisourceBergen,32
930,186156,Focalin XR,AmerisourceBergen,182
931,112337,Cozaar,McKesson,152
932,106161,Azathioprine,McKesson,134
933,129813,Sterapred,McKesson,76
934,103079,Desvenlafaxine,AmerisourceBergen,22
935,120187,Methotrexate,CARDINAL,90
936,160060,Valium,AmerisourceBergen,188
937,147617,Citalopram,AmerisourceBergen,129
938,162363,Lorcaserin,AmerisourceBergen,108
939,154125,Penicillin v potassium,CARDINAL,193
940,151672,Amitriptyline,CARDINAL,22
941,152719,Azathioprine,McKesson,131
942,155464,Ethinyl estradiol / etonogestrel,AmerisourceBergen,170
943,117889,Etonogestrel,McKesson,29
944,189064,Sprintec,McKesson,77
945,172049,Oxycodone,CARDINAL,121
946,149949,Sulfamethoxazole / trimethoprim,AmerisourceBergen,89
947,174713,Acamprosate,CARDINAL,34
948,175779,Lortab,AmerisourceBergen,46
949,117473,ParaGard,CARDINAL,38
950,161800,Levonorgestrel,AmerisourceBergen,2
951,117653,Lo Loestrin Fe,AmerisourceBergen,2
952,122882,Medroxyprogesterone,McKesson,23
953,111269,Metoclopramide,McKesson,100
954,134494,Nexplanon,AmerisourceBergen,180
955,123416,Fioricet,CARDINAL,164
956,162989,Linaclotide,AmerisourceBergen,191
957,120293,Toradol,AmerisourceBergen,191
958,177522,Losartan,McKesson,24
959,196848,Magnesium sulfate / potassium sulfate / sodium sulfate,AmerisourceBergen,7
960,104391,Ziana,McKesson,13
961,139191,Risperdal,McKesson,123
962,105055,Venlafaxine,AmerisourceBergen,29
963,111139,Lo Loestrin Fe,McKesson,150
964,129204,Celexa,AmerisourceBergen,114
965,152342,Etonogestrel,CARDINAL,90
966,136509,Aluminum chloride hexahydrate,AmerisourceBergen,164
967,119266,Zoloft,AmerisourceBergen,128
968,163686,Benzoyl peroxide / clindamycin,AmerisourceBergen,43
969,163307,Fluoxetine,AmerisourceBergen,3
970,137332,Plan B One-Step,CARDINAL,103
971,121256,Doxylamine / pyridoxine,AmerisourceBergen,64
972,104085,Q-Tapp DM,McKesson,9
973,117748,Oxybutynin,CARDINAL,1
974,195615,Lasix,CARDINAL,7
975,167293,Halcion,AmerisourceBergen,109
976,155197,Sertraline,CARDINAL,120
977,164651,Soolantra,CARDINAL,124
978,119855,Ethinyl estradiol / norgestimate,McKesson,174
979,146858,Benzonatate,AmerisourceBergen,98
980,175853,Adipex-P,CARDINAL,150
981,106771,Belviq,AmerisourceBergen,40
982,111588,Methylphenidate,CARDINAL,130
983,192859,Estarylla,AmerisourceBergen,102
984,124719,Varenicline,CARDINAL,16
985,116003,Duloxetine,CARDINAL,174
986,126527,Levonorgestrel,CARDINAL,178
987,108304,Topamax,McKesson,75
988,141111,Fetzima,AmerisourceBergen,198
989,197505,Mesalamine,McKesson,173
990,187949,Monistat 7,CARDINAL,143
991,182656,Serzone,McKesson,89
992,164862,Methylprednisolone,McKesson,70
993,197883,Bupropion / naltrexone,AmerisourceBergen,38
994,101402,Azelaic acid,CARDINAL,196
995,132661,Adipex-P,AmerisourceBergen,187
996,137693,Plan B One-Step,McKesson,115
997,199919,Bupropion / naltrexone,CARDINAL,95
998,132714,Opana,AmerisourceBergen,158
999,154557,Epiduo,AmerisourceBergen,199
1000,122352,Dextromethorphan,AmerisourceBergen,116
1001,104070,Gabapentin,CARDINAL,21
1002,135677,Ethinyl estradiol / norgestimate,McKesson,130
1003,121559,Keppra,AmerisourceBergen,40
1004,171155,Desloratadine,CARDINAL,3
1005,137026,Sertraline,McKesson,87
1006,105898,Lyrica,McKesson,110
1007,161000,Tri-Sprintec,AmerisourceBergen,33
1008,175108,Fenofibrate,CARDINAL,78
1009,110903,Celebrex,CARDINAL,179
1010,109347,Ethinyl estradiol / etonogestrel,CARDINAL,193
1011,108999,Armodafinil,McKesson,132
1012,160975,Ziprasidone,CARDINAL,58
1013,152041,Adalimumab,McKesson,15
1014,131284,Tramadol,McKesson,160
1015,145483,Nexplanon,McKesson,118
1016,101967,Topamax,CARDINAL,57
1017,128069,Clonidine,McKesson,117
1018,130632,Skyla,AmerisourceBergen,17
1019,155931,Azelastine,CARDINAL,38
1020,156758,Quetiapine,AmerisourceBergen,115
1021,148888,Ethinyl estradiol / norgestimate,AmerisourceBergen,153
1022,167254,Ambien,McKesson,121
1023,110109,Ethinyl estradiol / norethindrone,AmerisourceBergen,24
1024,102000,Sulfamethoxazole / trimethoprim,CARDINAL,91
1025,170789,Abilify,CARDINAL,58
1026,179294,Aubra,AmerisourceBergen,186
1027,197608,Corticotropin,CARDINAL,106
1028,133384,Tadalafil,AmerisourceBergen,116
1029,147880,Tioconazole,AmerisourceBergen,115
1030,171503,Zoloft,McKesson,52
1031,104795,Paliperidone,CARDINAL,44
1032,195969,Viberzi,AmerisourceBergen,93
1033,147363,Levonorgestrel,CARDINAL,36
1034,196736,Rosuvastatin,CARDINAL,115
1035,120821,Minocycline,CARDINAL,92
1036,123516,Lorcaserin,CARDINAL,49
1037,165612,Buprenorphine / naloxone,AmerisourceBergen,163
1038,160220,Pentosan polysulfate sodium,AmerisourceBergen,157
1039,186121,Ethinyl estradiol / levonorgestrel,CARDINAL,44
1040,105218,Ethinyl estradiol / levonorgestrel,AmerisourceBergen,55
1041,166460,Mirtazapine,McKesson,57
1042,158885,Benzonatate,CARDINAL,103
1043,167125,Phentermine,McKesson,38
1044,101786,Ambien,CARDINAL,65
1045,172153,Naproxen / sumatriptan,McKesson,71
1046,179362,Suprep Bowel Prep Kit,McKesson,142
1047,196021,Tri-Sprintec,McKesson,52
1048,120198,Varenicline,McKesson,52
1049,142416,Lamictal,McKesson,180
1050,168706,Lamotrigine,AmerisourceBergen,37
1051,167824,Depo-Provera,AmerisourceBergen,76
1052,154244,Viibryd,McKesson,73
1053,109809,Phentermine,CARDINAL,156
1054,133010,Acetaminophen / hydrocodone,AmerisourceBergen,27
1055,168206,Clindamycin,AmerisourceBergen,162
1056,161667,Jublia,AmerisourceBergen,154
1057,117498,Saphris,McKesson,87
1058,151097,Phentermine,AmerisourceBergen,121
1059,129617,Etonogestrel,CARDINAL,36
1060,105080,Singulair,CARDINAL,14
1061,139535,Klonopin,AmerisourceBergen,138
1062,194939,Tylenol PM,AmerisourceBergen,114
1063,196890,Venlafaxine,McKesson,114
1064,170219,Hydroxychloroquine,McKesson,7
1065,143537,Docosanol,AmerisourceBergen,18
1066,199457,Azelaic acid,AmerisourceBergen,78
1067,130178,Tretinoin,AmerisourceBergen,38
1068,174263,Clonazepam,McKesson,103
1069,179868,Drospirenone / ethinyl estradiol,McKesson,167
1070,130930,Metoprolol,CARDINAL,105
1071,114727,Etonogestrel,McKesson,71
1072,140067,Glyburide,AmerisourceBergen,7
1073,185118,Amitriptyline,CARDINAL,198
1074,142805,Ethinyl estradiol / norethindrone,CARDINAL,33
1075,199439,Citalopram,McKesson,200
1076,199206,Sulfamethoxazole / trimethoprim,McKesson,94
1077,166510,Clonazepam,AmerisourceBergen,165
1078,150895,Ethinyl estradiol / levonorgestrel,McKesson,85
1079,181084,Vyvanse,McKesson,139
1080,177789,Miconazole,McKesson,73
1081,181315,Aczone,McKesson,161
1082,170581,Cipro,McKesson,153
1083,191436,Nexplanon,CARDINAL,128
1084,130865,Relpax,AmerisourceBergen,22
1085,111973,Celexa,McKesson,93
1086,150132,Ethinyl estradiol / norethindrone,AmerisourceBergen,5
1087,117814,Azelaic acid,AmerisourceBergen,57
1088,166448,Tramadol,AmerisourceBergen,183
1089,108932,Fluticasone,CARDINAL,45
1090,104834,Benicar,CARDINAL,10
1091,118321,ParaGard,McKesson,194
1092,196799,Ethinyl estradiol / levonorgestrel,McKesson,30
1093,124171,Prozac,McKesson,106
1094,113856,Zoloft,AmerisourceBergen,97
1095,172820,Doxycycline,McKesson,3
1096,136276,Azithromycin,AmerisourceBergen,125
1097,147038,Orlistat,McKesson,79
1098,161588,Epiduo,CARDINAL,140
1099,116681,Clarithromycin,CARDINAL,116
1100,134297,Buprenorphine / naloxone,McKesson,14
1101,177091,Levofloxacin,AmerisourceBergen,134
1102,160952,Sutent,McKesson,133
1103,168762,Estradiol,AmerisourceBergen,35
1104,123605,Duofilm,CARDINAL,6
1105,175116,Cozaar,AmerisourceBergen,39
1106,199813,Melatonin,CARDINAL,48
1107,175474,Amoxicillin / clavulanate,McKesson,154
1108,119252,Levonorgestrel,McKesson,78
1109,138531,Ivermectin,CARDINAL,185
1110,152178,Sertraline,McKesson,126
1111,113581,Propofol,AmerisourceBergen,136
1112,105138,Percocet,McKesson,117
1113,140446,Vilazodone,CARDINAL,34
1114,148753,Tioconazole,McKesson,185
1115,188553,Pentosan polysulfate sodium,McKesson,167
1116,153212,Latuda,AmerisourceBergen,8
1117,165757,Sertraline,McKesson,178
1118,179255,Buprenorphine / naloxone,McKesson,31
1119,122002,Oxcarbazepine,McKesson,30
1120,144453,Catapres,CARDINAL,110
1121,101435,Ethinyl estradiol / norethindrone,McKesson,178
