,medicine_id,purchase_date,purchase_amount,purchase_price
3344,167779,2018.6.8,364,136
3345,129714,2018.1.18,278,240
3346,146792,2018.12.24,188,241
3347,132188,2018.10.2,166,238
3348,188369,2018.12.26,288,173
3349,150841,2018.6.23,362,171
3350,189591,2018.5.3,366,175
3351,185692,2018.1.10,346,75
3352,170476,2018.9.24,200,71
3353,113502,2018.10.12,10,76
3354,119004,2018.4.22,240,26
3355,196017,2018.11.25,278,25
3356,132156,2018.8.25,266,24
3357,126140,2018.3.26,220,128
3358,164186,2018.3.26,70,127
3359,187514,2018.4.17,222,132
3360,130808,2018.1.13,296,146
3361,157170,2018.6.12,122,147
3362,111064,2018.9.3,36,147
3363,173481,2018.5.27,346,65
3364,120187,2018.8.27,180,60
3365,199873,2018.10.4,366,63
3366,178392,2018.10.26,362,93
3367,179103,2018.11.10,20,96
3368,193613,2018.10.1,2,92
3369,110633,2018.10.27,138,139
3370,150304,2018.9.12,88,139
3371,133327,2018.10.6,112,136
3372,116238,2018.4.18,70,85
3373,189075,2018.10.2,140,90
3374,156491,2018.3.17,56,88
3375,165868,2018.7.1,228,183
3376,118864,2018.11.5,76,182
3377,133457,2018.5.6,304,182
3378,191762,2018.9.7,326,134
3379,171998,2018.4.23,198,134
3380,167755,2018.6.6,42,135
3381,142207,2018.10.14,254,140
3382,100425,2018.9.18,76,138
3383,168455,2018.8.24,50,135
3384,174056,2018.2.3,354,174
3385,116587,2018.12.18,256,169
3386,124080,2018.1.1,288,165
3387,183359,2018.10.13,204,76
3388,111891,2018.3.20,242,81
3389,167884,2018.6.18,312,82
3390,192926,2018.4.6,196,217
3391,112165,2018.2.24,76,222
3392,194216,2018.5.18,192,225
3393,180895,2018.5.14,288,178
3394,172570,2018.10.23,122,174
3395,119392,2018.9.19,274,179
3396,171009,2018.11.25,6,212
3397,160554,2018.1.4,118,207
3398,172039,2018.8.13,188,206
3399,113740,2018.12.19,352,225
3400,157086,2018.11.6,230,227
3401,125393,2018.10.7,274,230
3402,143793,2018.2.5,32,226
3403,126957,2018.10.26,366,224
3404,187803,2018.9.13,226,222
3405,167110,2018.8.17,76,138
3406,106141,2018.8.5,282,134
3407,165524,2018.9.14,64,132
3408,182217,2018.9.19,188,186
3409,101607,2018.3.27,146,181
3410,133490,2018.5.1,88,182
3411,144856,2018.12.4,374,38
3412,199190,2018.4.7,394,33
3413,113801,2018.9.9,228,37
3414,109786,2018.6.25,270,205
3415,140500,2018.8.20,106,210
3416,181398,2018.11.11,12,213
3417,122103,2018.5.17,304,43
3418,111033,2018.9.16,346,39
3419,173104,2018.8.6,284,41
3420,141382,2018.1.25,112,127
3421,183738,2018.2.16,312,125
3422,177221,2018.11.25,306,127
3423,108226,2018.1.15,172,219
3424,142190,2018.7.22,354,219
3425,189918,2018.6.1,20,219
3426,150728,2018.6.23,244,99
3427,127892,2018.4.19,118,98
3428,161264,2018.11.26,134,99
3429,124007,2018.6.12,94,263
3430,104021,2018.7.19,32,262
3431,187591,2018.10.20,78,261
3432,110210,2018.12.13,266,163
3433,171632,2018.7.5,72,161
3434,119622,2018.4.1,154,161
3435,102567,2018.2.3,242,209
3436,143079,2018.7.7,250,213
3437,104000,2018.10.2,324,213
3438,123768,2018.9.26,158,210
3439,145878,2018.12.18,336,205
3440,166448,2018.11.5,366,208
3441,138165,2018.4.14,12,289
3442,193495,2018.3.20,214,289
3443,161667,2018.3.25,308,287
3444,166537,2018.5.22,40,254
3445,137789,2018.2.21,204,249
3446,100502,2018.1.18,206,247
3447,131542,2018.11.19,238,226
3448,151200,2018.6.2,162,227
3449,140043,2018.4.1,104,224
3450,118510,2018.3.2,330,129
3451,156167,2018.12.17,82,130
3452,147554,2018.9.6,134,127
3453,145345,2018.2.15,378,64
3454,172681,2018.3.7,292,69
3455,168334,2018.2.24,96,70
3456,192373,2018.3.15,152,152
3457,115357,2018.2.18,156,151
3458,194236,2018.4.25,28,156
3459,194419,2018.3.7,238,228
3460,188635,2018.9.26,386,223
3461,141125,2018.2.19,360,220
3462,169049,2018.8.13,56,260
3463,102934,2018.6.8,18,257
3464,127366,2018.12.22,8,258
3465,194886,2018.9.15,184,25
3466,119699,2018.2.8,366,30
3467,150132,2018.6.2,10,25
3468,147562,2018.11.20,350,224
3469,126168,2018.11.23,20,227
3470,171914,2018.6.20,330,224
3471,126777,2018.10.22,224,213
3472,189463,2018.2.17,220,209
3473,159744,2018.8.15,336,206
3474,120198,2018.5.6,104,56
3475,108233,2018.4.3,286,54
3476,186427,2018.4.21,100,56
3477,149009,2018.1.24,356,27
3478,147537,2018.9.12,256,32
3479,120951,2018.1.19,242,27
3480,152405,2018.12.7,64,107
3481,181663,2018.5.1,286,106
3482,110874,2018.6.27,270,103
3483,164993,2018.1.24,98,150
3484,193151,2018.8.10,54,155
3485,132044,2018.7.4,62,150
3486,178738,2018.10.8,394,287
3487,141285,2018.12.3,398,291
3488,187800,2018.12.21,246,287
3489,143395,2018.7.12,70,47
3490,186694,2018.12.3,54,43
3491,170669,2018.6.11,276,44
3492,102574,2018.6.12,344,180
3493,105903,2018.2.3,266,180
3494,189567,2018.8.10,132,178
3495,182648,2018.9.7,148,215
3496,161516,2018.3.18,102,211
3497,122528,2018.7.20,84,209
3498,128809,2018.3.15,84,164
3499,149154,2018.1.12,148,167
3500,161800,2018.11.16,4,163
3501,134237,2018.12.26,374,69
3502,199813,2018.4.22,96,72
3503,178714,2018.10.5,318,72
3504,117310,2018.6.2,192,23
3505,129753,2018.2.4,244,26
3506,160535,2018.11.25,236,26
3507,190984,2018.10.20,114,284
3508,122946,2018.9.23,150,286
3509,106496,2018.3.2,252,286
3510,198869,2018.6.4,26,75
3511,172944,2018.5.7,396,75
3512,172170,2018.5.2,230,78
3513,170225,2018.3.20,52,102
3514,188289,2018.12.17,128,99
3515,169605,2018.9.26,330,94
3516,117328,2018.4.12,312,299
3517,120700,2018.4.4,76,294
3518,136232,2018.1.9,138,290
3519,148753,2018.11.2,370,296
3520,153447,2018.1.12,336,295
3521,182432,2018.6.24,360,291
3522,181315,2018.9.11,322,143
3523,128630,2018.10.16,340,143
3524,169703,2018.4.17,122,138
3525,155996,2018.9.6,350,104
3526,125672,2018.4.11,368,105
3527,145925,2018.5.11,122,110
3528,189943,2018.4.20,328,229
3529,197738,2018.10.25,330,228
3530,153670,2018.12.25,52,224
3531,188725,2018.1.25,376,49
3532,140619,2018.12.17,26,54
3533,185211,2018.6.18,76,50
3534,110888,2018.12.10,68,95
3535,178940,2018.5.9,58,93
3536,105535,2018.5.4,360,91
3537,183382,2018.4.3,134,289
3538,123472,2018.12.24,210,292
3539,139020,2018.5.26,350,295
3540,170074,2018.9.22,34,165
3541,130657,2018.4.3,266,167
3542,184719,2018.12.11,10,168
3543,145864,2018.7.1,220,106
3544,149715,2018.9.12,174,108
3545,123043,2018.11.4,302,108
3546,168375,2018.7.23,212,32
3547,129617,2018.11.2,72,37
3548,153302,2018.9.2,190,41
3549,189083,2018.6.7,322,29
3550,149010,2018.1.17,198,31
3551,135771,2018.3.27,366,27
3552,183471,2018.9.3,310,245
3553,121203,2018.11.6,376,246
3554,176385,2018.8.25,330,250
3555,107244,2018.5.27,100,241
3556,106978,2018.2.18,164,241
3557,101843,2018.11.3,258,236
3558,159765,2018.7.18,312,111
3559,199803,2018.1.21,40,116
3560,123189,2018.3.2,20,114
3561,129880,2018.7.10,86,238
3562,185907,2018.12.12,32,237
3563,108317,2018.2.13,194,236
3564,168883,2018.7.4,314,136
3565,171155,2018.12.10,6,138
3566,120722,2018.8.10,148,142
3567,165432,2018.11.11,232,230
3568,152576,2018.12.3,138,227
3569,130898,2018.11.24,218,230
3570,134430,2018.12.6,206,227
3571,183366,2018.5.22,338,223
3572,127232,2018.10.8,166,218
3573,198275,2018.5.2,200,111
3574,100584,2018.1.27,190,107
3575,182646,2018.1.8,166,112
3576,107568,2018.1.3,52,126
3577,151913,2018.4.25,22,121
3578,150629,2018.1.7,170,124
3579,146734,2018.6.3,198,133
3580,195852,2018.4.10,196,133
3581,123015,2018.2.26,214,134
3582,115393,2018.5.12,146,81
3583,105092,2018.6.19,396,76
3584,109684,2018.12.10,206,75
3585,180400,2018.4.17,22,48
3586,101991,2018.11.8,142,44
3587,117627,2018.1.27,176,39
3588,129668,2018.9.27,252,35
3589,182682,2018.7.16,340,40
3590,171229,2018.5.10,50,37
3591,154523,2018.9.27,48,10
3592,123510,2018.1.15,172,15
3593,146624,2018.5.16,190,11
3594,135434,2018.10.21,10,268
3595,195426,2018.6.6,84,269
3596,102591,2018.4.2,230,265
3597,148826,2018.5.22,292,140
3598,117259,2018.7.20,232,139
3599,174511,2018.10.12,54,141
3600,137373,2018.12.6,140,280
3601,135904,2018.1.25,312,277
3602,190680,2018.7.14,316,280
3603,177583,2018.11.11,54,88
3604,167784,2018.4.21,296,86
3605,167811,2018.10.24,216,87
3606,167423,2018.1.8,122,85
3607,123913,2018.11.25,198,86
3608,102604,2018.1.7,262,86
3609,159741,2018.1.2,188,23
3610,125733,2018.11.4,220,24
3611,103909,2018.2.25,136,21
3612,149399,2018.6.23,114,117
3613,115077,2018.11.21,240,118
3614,116446,2018.11.13,116,117
3615,178287,2018.12.3,20,79
3616,164878,2018.7.9,244,82
3617,138726,2018.4.12,80,81
3618,193330,2018.12.17,360,71
3619,115586,2018.12.20,304,72
3620,118301,2018.12.9,156,74
3621,138922,2018.2.13,322,158
3622,103169,2018.11.11,370,157
3623,186014,2018.11.17,202,154
3624,172595,2018.11.13,146,21
3625,104795,2018.3.13,88,26
3626,119984,2018.6.13,20,27
3627,129275,2018.10.20,34,131
3628,141386,2018.3.11,376,131
3629,102902,2018.3.7,158,126
3630,160698,2018.2.25,2,170
3631,155791,2018.5.8,134,166
3632,148888,2018.12.3,306,166
3633,123097,2018.5.10,26,94
3634,127932,2018.10.8,226,98
3635,137860,2018.5.4,230,95
3636,131944,2018.2.16,82,116
3637,116056,2018.2.2,158,112
3638,120042,2018.12.23,394,116
3639,125625,2018.6.21,24,123
3640,174302,2018.7.26,196,125
3641,139634,2018.8.24,100,126
3642,106117,2018.10.20,236,223
3643,187543,2018.6.22,170,221
3644,173294,2018.9.6,358,226
3645,118081,2018.7.6,238,224
3646,153299,2018.9.23,194,227
3647,159789,2018.5.27,148,230
3648,129813,2018.6.15,152,159
3649,135176,2018.7.14,302,158
3650,155976,2018.7.7,220,156
3651,133703,2018.1.22,358,196
3652,112073,2018.4.20,366,192
3653,127444,2018.8.5,8,193
3654,196328,2018.3.23,32,61
3655,133246,2018.1.2,50,62
3656,120089,2018.11.25,312,65
3657,128221,2018.4.9,192,157
3658,189763,2018.8.16,168,157
3659,185117,2018.9.11,278,152
3660,143020,2018.7.18,122,13
3661,126061,2018.7.14,120,17
3662,143378,2018.9.16,376,14
3663,181439,2018.9.11,144,188
3664,117654,2018.8.5,290,186
3665,176597,2018.8.8,386,189
3666,184857,2018.5.15,302,62
3667,183142,2018.8.16,262,65
3668,196477,2018.5.3,194,65
3669,113964,2018.6.24,84,197
3670,157366,2018.8.20,304,192
3671,134973,2018.11.22,46,194
3672,151411,2018.8.6,198,124
3673,103379,2018.7.27,26,124
3674,142305,2018.3.12,90,120
3675,197622,2018.4.13,82,35
3676,146900,2018.3.3,166,38
3677,165908,2018.4.26,218,43
3678,118923,2018.2.8,398,40
3679,123508,2018.6.2,40,45
3680,195717,2018.1.16,224,49
3681,170966,2018.2.22,188,245
3682,103666,2018.9.10,182,247
3683,152299,2018.4.12,142,246
3684,175040,2018.2.23,362,189
3685,119114,2018.4.27,290,192
3686,137911,2018.10.20,328,195
3687,172518,2018.1.15,174,70
3688,109419,2018.12.3,56,73
3689,119720,2018.7.16,40,69
3690,134582,2018.5.2,312,110
3691,131067,2018.3.23,334,107
3692,183279,2018.6.4,186,107
3693,106139,2018.11.17,142,71
3694,169561,2018.1.11,178,70
3695,167484,2018.6.5,178,72
3696,144869,2018.7.1,378,46
3697,133803,2018.9.4,312,44
3698,129232,2018.1.1,126,47
3699,113042,2018.11.8,60,212
3700,161838,2018.9.26,84,216
3701,100437,2018.11.3,80,218
3702,167254,2018.10.7,242,171
3703,113019,2018.11.19,112,171
3704,158787,2018.2.19,232,176
3705,188455,2018.4.1,64,58
3706,181749,2018.11.19,86,58
3707,132557,2018.9.5,266,54
3708,196520,2018.6.14,60,236
3709,155713,2018.6.2,282,234
3710,168762,2018.8.25,70,237
3711,127123,2018.5.11,374,171
3712,148244,2018.10.27,168,167
3713,179667,2018.10.3,254,163
3714,193913,2018.1.27,234,272
3715,133183,2018.9.13,314,275
3716,176598,2018.1.27,266,280
3717,117417,2018.8.13,18,73
3718,142912,2018.4.11,358,69
3719,156976,2018.1.1,282,64
3720,114844,2018.10.27,180,159
3721,157230,2018.5.16,272,164
3722,172249,2018.3.26,72,167
3723,187869,2018.5.6,250,80
3724,120103,2018.2.21,350,78
3725,143366,2018.2.24,198,79
3726,132063,2018.10.13,96,122
3727,121147,2018.10.20,100,123
3728,147167,2018.12.11,396,122
3729,106831,2018.8.26,298,225
3730,176614,2018.5.5,106,227
3731,181493,2018.9.7,248,232
3732,120180,2018.9.11,110,198
3733,107846,2018.5.23,108,201
3734,189066,2018.2.18,116,202
3735,152495,2018.11.22,86,37
3736,123416,2018.8.4,328,35
3737,124532,2018.12.17,114,31
3738,166562,2018.5.16,156,199
3739,105080,2018.9.18,28,196
3740,156134,2018.10.25,138,198
3741,117512,2018.7.27,146,59
3742,137332,2018.2.17,206,54
3743,137555,2018.6.22,358,49
3744,125423,2018.12.27,296,95
3745,176341,2018.5.19,376,99
3746,137675,2018.9.22,248,94
3747,177205,2018.8.17,52,233
3748,141209,2018.6.7,84,233
3749,115710,2018.11.4,76,237
3750,190881,2018.11.26,196,174
3751,125963,2018.4.10,308,173
3752,172627,2018.1.10,322,171
3753,181722,2018.11.2,194,227
3754,133125,2018.4.15,228,232
3755,164816,2018.8.1,58,232
3756,176066,2018.10.27,266,114
3757,195502,2018.4.22,326,114
3758,107191,2018.5.10,356,110
3759,108404,2018.2.12,142,42
3760,179392,2018.8.22,374,44
3761,186022,2018.2.26,188,46
3762,154303,2018.2.4,372,82
3763,100939,2018.9.27,354,82
3764,194366,2018.2.9,244,78
3765,125577,2018.10.3,394,89
3766,108520,2018.9.5,98,92
3767,174710,2018.1.21,152,90
3768,164399,2018.8.5,188,187
3769,193856,2018.8.21,342,192
3770,170429,2018.7.6,246,196
3771,151638,2018.4.7,134,268
3772,162658,2018.8.6,174,264
3773,198057,2018.6.27,272,263
3774,126439,2018.2.8,354,127
3775,133828,2018.12.1,248,129
3776,175436,2018.3.11,220,125
3777,158866,2018.10.19,20,120
3778,118379,2018.4.25,52,120
3779,164486,2018.10.22,94,123
3780,118953,2018.5.10,6,39
3781,165797,2018.11.20,2,38
3782,157211,2018.12.10,314,37
3783,129556,2018.2.6,12,67
3784,199213,2018.9.5,340,65
3785,139268,2018.10.3,176,64
3786,194672,2018.8.21,294,38
3787,135332,2018.5.5,190,34
3788,102421,2018.6.23,198,30
3789,128591,2018.4.7,60,50
3790,183219,2018.11.14,276,55
3791,177104,2018.7.11,296,57
3792,159026,2018.12.10,102,92
3793,183772,2018.7.7,82,92
3794,161055,2018.10.19,32,91
3795,102717,2018.2.22,316,17
3796,147986,2018.10.24,374,22
3797,132529,2018.2.7,244,26
3798,175937,2018.1.15,240,240
3799,185534,2018.4.27,306,243
3800,105381,2018.12.1,352,243
3801,102359,2018.5.3,126,41
3802,133996,2018.4.19,180,39
3803,191861,2018.8.24,116,44
3804,110282,2018.1.16,242,267
3805,184481,2018.5.14,396,263
3806,176601,2018.6.10,322,266
3807,145202,2018.4.13,198,144
3808,168704,2018.4.15,370,148
3809,136821,2018.9.14,206,150
3810,106949,2018.12.26,368,253
3811,164837,2018.12.9,116,251
3812,126276,2018.4.15,166,249
3813,171156,2018.4.18,300,200
3814,155416,2018.11.3,148,199
3815,158794,2018.5.12,334,202
3816,182547,2018.4.24,236,23
3817,140446,2018.9.23,68,24
3818,165255,2018.7.14,374,26
3819,171564,2018.8.1,384,99
3820,106424,2018.7.14,238,100
3821,171275,2018.10.13,20,102
3822,154058,2018.4.19,38,68
3823,190412,2018.9.12,388,72
3824,186240,2018.3.17,170,72
3825,176790,2018.3.12,38,20
3826,180671,2018.6.15,352,21
3827,193083,2018.4.5,66,16
3828,100972,2018.8.4,298,197
3829,154554,2018.6.4,88,196
3830,126647,2018.4.4,336,194
3831,191913,2018.5.25,126,215
3832,144267,2018.10.14,208,214
3833,157206,2018.10.18,230,218
3834,190272,2018.7.3,30,295
3835,129347,2018.7.22,370,291
3836,170949,2018.9.27,90,296
3837,155776,2018.11.23,146,18
3838,153370,2018.8.19,316,22
3839,161016,2018.11.14,278,23
3840,144128,2018.3.26,72,138
3841,129596,2018.6.18,252,139
3842,130881,2018.11.12,106,141
3843,145822,2018.10.4,396,135
3844,199060,2018.10.18,108,135
3845,123763,2018.12.19,90,133
3846,199508,2018.2.9,158,175
3847,115969,2018.6.14,312,176
3848,170531,2018.6.6,86,176
3849,177525,2018.8.12,228,256
3850,136141,2018.10.16,124,257
3851,195806,2018.4.17,72,259
3852,196152,2018.10.10,46,194
3853,147837,2018.6.24,210,199
3854,123407,2018.5.12,216,204
3855,156824,2018.10.14,318,94
3856,147330,2018.6.6,84,92
3857,163275,2018.12.9,340,87
3858,115377,2018.1.23,10,39
3859,121744,2018.5.19,212,37
3860,138968,2018.8.27,166,40
3861,146448,2018.7.12,272,58
3862,119878,2018.10.24,310,55
3863,112369,2018.8.19,216,53
3864,179231,2018.8.17,112,262
3865,175634,2018.8.15,106,263
3866,193475,2018.12.17,166,259
3867,162738,2018.3.27,48,201
3868,109806,2018.3.19,130,202
3869,113350,2018.3.2,302,202
3870,119623,2018.12.8,366,143
3871,113555,2018.4.27,2,139
3872,190255,2018.2.10,250,134
3873,115174,2018.4.20,264,223
3874,186799,2018.2.4,54,218
3875,169126,2018.8.17,278,214
3876,159933,2018.6.24,388,292
3877,129299,2018.3.13,376,288
3878,101025,2018.8.20,330,292
3879,121989,2018.4.8,26,133
3880,133608,2018.6.23,348,137
3881,174242,2018.2.1,92,140
3882,157268,2018.5.12,278,243
3883,137386,2018.12.5,160,246
3884,164978,2018.6.16,46,249
3885,120461,2018.4.1,168,84
3886,116569,2018.6.18,106,87
3887,187758,2018.11.1,80,86
3888,119211,2018.10.19,132,83
3889,152702,2018.7.11,310,84
3890,109521,2018.9.25,310,81
3891,175123,2018.10.27,292,115
3892,193005,2018.7.19,30,120
3893,145941,2018.6.5,110,122
3894,191377,2018.4.3,40,220
3895,125582,2018.7.10,264,223
3896,138862,2018.2.2,222,218
3897,180553,2018.9.11,360,13
3898,112227,2018.11.21,352,18
3899,164045,2018.8.10,234,17
3900,106656,2018.7.15,332,200
3901,112276,2018.6.25,76,201
3902,164750,2018.12.10,66,201
3903,143542,2018.12.7,16,32
3904,115426,2018.1.27,298,33
3905,142640,2018.2.26,324,34
3906,119504,2018.4.11,302,173
3907,142457,2018.5.23,162,177
3908,189856,2018.6.23,242,172
3909,132954,2018.7.14,220,269
3910,122367,2018.3.6,376,265
3911,150293,2018.1.13,176,268
3912,127130,2018.4.3,168,213
3913,160618,2018.11.20,76,213
3914,183150,2018.2.3,210,216
3915,197313,2018.6.8,102,197
3916,123801,2018.2.25,142,192
3917,100109,2018.10.21,314,187
3918,112644,2018.6.4,34,162
3919,122520,2018.6.21,2,160
3920,128005,2018.10.10,314,165
3921,127055,2018.3.20,184,213
3922,155197,2018.12.17,240,211
3923,126460,2018.6.5,72,206
3924,188723,2018.3.10,316,202
3925,198025,2018.3.18,318,198
3926,195705,2018.3.8,32,196
3927,127812,2018.10.12,168,290
3928,136823,2018.4.8,304,294
3929,161956,2018.6.3,332,292
3930,103150,2018.2.17,242,10
3931,123118,2018.1.16,288,7
3932,182275,2018.2.10,302,11
3933,183331,2018.2.13,36,259
3934,193692,2018.1.24,40,261
3935,124749,2018.6.19,4,260
3936,152871,2018.7.18,320,298
3937,177231,2018.6.26,318,299
3938,118166,2018.5.5,170,300
3939,155725,2018.11.21,336,247
3940,139852,2018.11.18,176,249
3941,134948,2018.9.9,276,250
3942,185069,2018.4.16,246,50
3943,179841,2018.4.27,376,49
3944,115879,2018.12.26,142,49
3945,199429,2018.10.19,366,168
3946,137596,2018.5.3,138,166
3947,132731,2018.8.17,170,161
3948,177825,2018.1.19,150,236
3949,176988,2018.10.1,288,231
3950,142483,2018.2.17,322,233
3951,182676,2018.10.23,232,197
3952,131182,2018.3.13,106,200
3953,159388,2018.12.24,16,196
3954,104934,2018.4.6,286,94
3955,107028,2018.6.14,20,93
3956,178454,2018.11.19,262,92
3957,193228,2018.11.23,154,237
3958,100371,2018.3.7,266,232
3959,196566,2018.8.14,252,230
3960,164855,2018.12.25,160,295
3961,155596,2018.3.27,84,294
3962,134181,2018.1.15,166,291
3963,153182,2018.10.11,14,212
3964,128618,2018.11.15,372,208
3965,100544,2018.8.10,176,209
3966,151618,2018.12.17,334,103
3967,178627,2018.1.12,242,98
3968,122308,2018.2.26,154,101
3969,131333,2018.10.10,258,243
3970,142603,2018.7.10,164,239
3971,111882,2018.8.5,380,244
3972,145569,2018.6.5,98,210
3973,115559,2018.2.20,298,212
3974,105445,2018.8.9,176,209
3975,181093,2018.2.27,130,138
3976,198044,2018.3.17,54,138
3977,138562,2018.2.4,370,139
3978,165858,2018.3.1,8,233
3979,193783,2018.9.16,182,228
3980,119993,2018.8.25,116,233
3981,157662,2018.9.9,202,158
3982,193451,2018.2.24,328,153
3983,133384,2018.5.20,232,152
3984,113927,2018.1.20,334,54
3985,136792,2018.5.14,340,53
3986,196896,2018.4.15,300,48
3987,130821,2018.1.9,84,269
3988,106933,2018.2.10,330,271
3989,102481,2018.1.17,232,276
3990,196391,2018.1.11,346,151
3991,166358,2018.7.2,122,149
3992,188694,2018.12.17,16,153
3993,130081,2018.9.4,242,162
3994,147240,2018.4.5,60,161
3995,182620,2018.7.12,26,159
3996,106251,2018.8.26,174,165
3997,121862,2018.2.27,212,165
3998,162989,2018.2.10,382,162
3999,172892,2018.5.11,376,44
4000,158540,2018.5.1,26,43
4001,118686,2018.4.26,322,46
4002,140611,2018.6.8,48,35
4003,134293,2018.11.3,172,31
4004,192859,2018.9.27,204,34
4005,125596,2018.10.2,22,156
4006,121983,2018.10.14,84,153
4007,167877,2018.1.13,42,152
4008,115311,2018.11.22,120,147
4009,133526,2018.5.15,252,144
4010,109226,2018.11.2,6,141
4011,159982,2018.5.18,234,276
4012,117458,2018.8.15,250,280
4013,130230,2018.12.19,70,279
4014,169623,2018.7.15,366,88
4015,155021,2018.9.18,268,90
4016,130225,2018.5.18,26,87
4017,112466,2018.11.1,352,284
4018,117546,2018.6.17,320,282
4019,138981,2018.3.25,262,283
4020,148815,2018.1.14,154,100
4021,162397,2018.9.7,140,103
4022,138096,2018.3.15,362,107
4023,131860,2018.3.1,230,33
4024,156478,2018.10.17,260,33
4025,127856,2018.11.5,136,35
4026,150350,2018.1.22,266,276
4027,106083,2018.10.4,6,273
4028,112890,2018.10.16,162,275
4029,116718,2018.9.21,202,248
4030,141460,2018.7.25,66,247
4031,122965,2018.8.23,304,246
4032,166699,2018.4.4,224,183
4033,175555,2018.7.9,142,184
4034,104296,2018.8.27,238,180
4035,165085,2018.11.17,352,85
4036,123803,2018.8.6,160,88
4037,101681,2018.4.4,230,85
4038,174263,2018.11.14,206,126
4039,170743,2018.6.5,160,121
4040,196928,2018.7.20,40,117
4041,113069,2018.2.24,204,266
4042,148480,2018.11.27,62,261
4043,122822,2018.2.27,52,265
4044,159059,2018.2.27,322,14
4045,114746,2018.9.12,294,16
4046,177767,2018.11.16,102,20
4047,197346,2018.2.18,240,284
4048,164881,2018.2.26,102,286
4049,143754,2018.3.4,364,286
4050,193828,2018.3.8,262,276
4051,142873,2018.10.3,340,279
4052,130865,2018.11.8,44,283
4053,186646,2018.3.10,76,165
4054,165027,2018.8.6,16,167
4055,156219,2018.7.23,266,164
4056,149452,2018.5.9,36,204
4057,179342,2018.5.9,18,207
4058,164533,2018.2.3,80,208
4059,165595,2018.3.18,390,18
4060,125191,2018.4.23,116,19
4061,189181,2018.3.4,156,20
4062,112798,2018.2.27,132,177
4063,144113,2018.7.19,128,172
4064,173042,2018.3.12,296,168
4065,199006,2018.2.25,344,150
4066,159940,2018.12.24,8,149
4067,158206,2018.12.9,130,153
4068,108284,2018.2.21,340,71
4069,131175,2018.9.13,66,72
4070,175359,2018.12.27,246,70
4071,119257,2018.12.15,320,151
4072,186056,2018.12.3,18,152
4073,174370,2018.4.13,132,157
4074,156844,2018.4.21,380,70
4075,102124,2018.6.13,48,69
4076,150810,2018.4.26,114,66
4077,154287,2018.1.5,146,13
4078,197949,2018.6.16,68,18
4079,166466,2018.2.6,356,16
4080,161858,2018.7.1,362,210
4081,176657,2018.5.19,194,213
4082,143985,2018.5.22,104,217
4083,158404,2018.7.4,96,146
4084,148766,2018.9.5,256,144
4085,105218,2018.10.11,110,141
4086,135711,2018.12.18,322,86
4087,196736,2018.5.3,230,81
4088,178755,2018.7.26,166,77
4089,169071,2018.3.23,232,13
4090,140545,2018.8.26,144,17
4091,189271,2018.3.16,20,15
4092,106752,2018.12.26,268,128
4093,124951,2018.9.7,36,124
4094,183473,2018.2.1,336,122
4095,119070,2018.11.26,384,92
4096,153904,2018.1.19,52,95
4097,170827,2018.7.24,342,90
4098,137706,2018.6.2,354,19
4099,138943,2018.10.1,276,18
4100,175115,2018.2.8,256,14
4101,176393,2018.2.3,142,13
4102,124940,2018.10.10,42,18
4103,177951,2018.8.9,380,18
4104,111199,2018.12.22,352,271
4105,181818,2018.6.25,120,271
4106,169898,2018.7.11,210,273
4107,126286,2018.5.6,364,118
4108,187328,2018.5.25,102,114
4109,105478,2018.7.27,370,117
4110,196433,2018.9.6,74,261
4111,113908,2018.11.11,144,257
4112,127172,2018.12.23,366,253
4113,166026,2018.5.8,58,45
4114,164820,2018.8.4,328,42
4115,102480,2018.1.15,268,44
4116,177070,2018.6.11,400,53
4117,125750,2018.2.21,98,53
4118,182989,2018.10.25,288,52
4119,173324,2018.11.11,220,254
4120,106055,2018.1.8,56,252
4121,162459,2018.9.17,68,250
4122,114216,2018.6.19,190,18
4123,162394,2018.4.5,126,20
4124,168512,2018.11.13,258,22
4125,133401,2018.2.15,22,260
4126,125994,2018.1.22,372,263
4127,144204,2018.7.16,106,263
4128,183096,2018.4.8,116,102
4129,195435,2018.10.13,284,107
4130,127058,2018.9.25,288,108
4131,189429,2018.9.15,334,162
4132,151509,2018.10.20,364,163
4133,151090,2018.4.10,366,166
4134,156905,2018.7.15,396,116
4135,167909,2018.8.26,92,120
4136,116804,2018.3.17,128,117
4137,130358,2018.10.24,106,140
4138,131793,2018.1.16,152,135
4139,195976,2018.11.1,266,137
4140,142311,2018.3.11,192,38
4141,150977,2018.2.26,308,38
4142,129605,2018.8.17,130,36
4143,144155,2018.12.21,166,161
4144,120546,2018.10.22,22,157
4145,121832,2018.8.7,224,153
4146,103650,2018.3.18,210,276
4147,159682,2018.11.27,340,279
4148,136414,2018.10.3,94,278
4149,109923,2018.9.27,286,179
4150,126111,2018.8.17,256,177
4151,197051,2018.9.6,360,177
4152,159773,2018.4.22,400,177
4153,186973,2018.10.26,332,173
4154,153769,2018.5.6,346,169
4155,117158,2018.11.13,352,271
4156,139752,2018.12.2,96,268
4157,128935,2018.7.20,244,270
4158,189222,2018.1.25,44,256
4159,158577,2018.9.18,352,253
4160,176450,2018.8.17,318,254
4161,130700,2018.10.12,72,82
4162,109367,2018.4.23,164,84
4163,168385,2018.10.27,36,80
4164,136297,2018.7.23,288,79
4165,146710,2018.6.1,234,80
